dim,mu_act,mu_recon,sigma_act,sigma_recon,fd_1d,mean_delta,sigma_delta
1395,-0.2349673095703125,-0.291629833984375,2.689269339745871,2.0577787165472192,0.40199104886079573,-0.05666252441406247,-0.6314906231986517
1600,0.49960067138671876,0.7964138671875,2.7075702012720795,2.1473759072274117,0.4019157202816766,0.2968131958007812,-0.5601942940446678
549,-0.4004736267089844,-0.17665809326171875,2.4945354586565345,1.9014625337950133,0.4018288872160837,0.22381553344726565,-0.5930729248615212
1859,0.2868930908203125,-0.1149193359375,3.35486735695964,2.864710887969387,0.4017065903899954,-0.4018124267578125,-0.4901564689902531
1854,0.15731331176757812,0.1218580078125,2.560863527186281,1.9282952451154927,0.40139971006053565,-0.03545530395507812,-0.6325682820707885
338,-0.2627939483642578,-0.1681962890625,2.680940310710845,2.05453512502808,0.4013321737956311,0.09459765930175779,-0.6264051856827653
245,-0.10428887329101562,0.0064972412109375,2.583367420303043,1.959626422721674,0.4013263952302413,0.11078611450195312,-0.623740997581369
1631,-0.1071521728515625,-0.39936279296875,2.621754322992174,2.059838375096714,0.4011365790085244,-0.29221062011718746,-0.5619159478954598
1578,0.014748561096191406,0.0227392578125,2.3761049657152995,1.7429161294528481,0.4009919536014095,0.007990696716308594,-0.6331888362624514
1144,-0.4097322998046875,-0.019403369140625,2.7409574366012612,2.242634086194166,0.4006828356743033,0.3903289306640625,-0.4983233504070954
2048,0.5048596801757812,0.2749360534667969,2.5027589151686374,1.9140893122357665,0.3993967755361562,-0.2299236267089843,-0.5886696029328709
1024,-0.486214501953125,-0.431269140625,2.7016489677030906,2.072137008696506,0.39930429926378624,0.054945361328125,-0.6295119590065847
1157,-0.10693431396484375,-0.07754755859375,2.46145807358114,1.830402358436138,0.3990948970084107,0.029386755371093753,-0.6310557151450022
551,0.5702309875488282,0.3240020141601562,2.3946267277299023,1.8129957515966366,0.3989232997337747,-0.24622897338867195,-0.5816309761332656
1316,0.5293620239257812,0.36711368408203127,2.577077321369937,1.9667806192938033,0.398786588347058,-0.16224833984374998,-0.6102967020761336
97,0.2576921875,0.03219306640625,2.4390966043419184,1.8493661769602427,0.39863183059382756,-0.22549912109375,-0.5897304273816757
2263,0.168532080078125,0.33081477661132813,2.7382846893246047,2.128189406235216,0.39855192804200895,0.16228269653320312,-0.6100952830893887
760,-0.9186241424560547,-0.6940764923095704,2.7635665938896565,2.173851692735304,0.39818531182979544,0.22454765014648437,-0.5897149011543523
840,-0.5550103363037109,-0.190877685546875,2.9419731192424026,2.426884913175671,0.39790844737624365,0.3641326507568359,-0.5150882060667317
711,0.04839111328125,-0.177464453125,2.461144553322788,1.8722036302618357,0.3978621477325746,-0.22585556640625,-0.5889409230609524
790,-0.4212835388183594,-0.5583998046875,2.7300165576026716,2.115041345268409,0.396995382151468,-0.13711626586914055,-0.6149752123342624
2024,-0.20276702575683594,0.11511341552734375,2.6394248953510044,2.0954383391865075,0.39696934823873425,0.3178804412841797,-0.543986556164497
1606,-0.028046630859375,-0.010972265625,2.746581687511196,2.1168005383209687,0.3969158298235201,0.017074365234375,-0.6297811491902272
1107,-0.3526135406494141,-0.2207048828125,2.5651420269231555,1.9491630008644778,0.3968300545565332,0.13190865783691408,-0.6159790260586777
839,-0.9334301513671875,-0.790065625,2.5814367094144464,1.9680477689900635,0.3967993796554351,0.14336452636718755,-0.6133889404243829
176,-0.0269152099609375,-0.0755303466796875,2.8749054116696615,2.246869968195764,0.39679194977763815,-0.04861513671875,-0.6280354434738977
1245,0.7318961715698242,0.39550498046875,2.739318994454764,2.2068484823235552,0.39668387973967095,-0.33639119110107424,-0.5324705121312086
1449,0.390022265625,0.1655802001953125,2.5416818517480975,1.953405063784715,0.39644381999085865,-0.22444206542968748,-0.5882767879633826
86,0.7853394012451171,0.79693837890625,2.5885786467499647,1.9593100028536987,0.3961135624738291,0.011598977661132825,-0.629268643896266
312,0.04879277038574219,-0.152682080078125,2.4244354871412486,1.8282342157190892,0.396048071414837,-0.2014748504638672,-0.5962012714221594
1793,0.98546044921875,0.95029404296875,2.594177340641973,1.9661109823223575,0.39570402658140374,-0.035166406250000004,-0.6280663583196155
317,0.22321456909179688,0.1826234375,2.3392361536123167,1.7116785039300144,0.39547624363867784,-0.040591131591796864,-0.6275576496823023
1390,-0.018962744140625,0.14298272705078124,2.610687884057837,2.0030507082942837,0.39544927300931415,0.16194547119140623,-0.6076371757635535
1958,0.5259058776855469,0.774868115234375,2.353999946849589,1.7765898562071258,0.39538460850105656,0.24896223754882818,-0.5774100906424631
141,0.24152100830078124,0.30328974609375,2.363248158540654,1.7375425105706521,0.39532293487009634,0.061768737792968736,-0.6257056479700018
2250,-0.2304189208984375,-0.077978271484375,2.4615584150312135,1.8515737945018875,0.395319388876087,0.1524406494140625,-0.609984620529326
145,-0.009305967712402344,0.2937404052734375,2.458158390770065,1.907410913629666,0.3951598877563869,0.3030463729858398,-0.5507474771403988
2251,0.6548284118652343,0.559286865234375,2.5362118702886636,1.915063337171292,0.3949536873264792,-0.09554154663085934,-0.6211485331173716
437,-0.5097800567626953,-0.277231201171875,2.463861942897221,1.8803049331184265,0.394617753898568,0.23254885559082034,-0.5835570097787943
1174,0.028768384170532228,0.34776458129882815,2.4605776652655895,1.919453926894338,0.39457347401119325,0.3189961971282959,-0.5411237383712515
193,0.07836418151855469,-0.10170552978515625,2.7616215350779303,2.1598653028316765,0.3945356639762091,-0.18006971130371094,-0.6017562322462537
2176,0.30347521362304686,0.0918552978515625,2.399021755838419,1.8076631282470679,0.3944880151778562,-0.21161991577148437,-0.5913586275913509
1604,-0.23221298828125,0.0180202880859375,2.496449614418168,1.9206975876950247,0.39410708887726437,0.2502332763671875,-0.5757520267231433
1628,0.23265194091796876,0.1520704833984375,2.6486976595998817,2.0262133578919093,0.39398007716883404,-0.08058145751953125,-0.6224843017079724
1891,0.03686671752929688,-0.11774201583862305,2.4948839556812294,1.8865458255629048,0.3939791409894922,-0.15460873336791991,-0.6083381301183246
704,1.3581440795898438,1.0340267333984374,2.4951502190898505,1.9577042506299118,0.39390022311600137,-0.3241173461914064,-0.5374459684599386
1308,0.002713507080078125,0.2017247802734375,2.593481544571501,1.9982981247924885,0.3938487900378821,0.19901127319335937,-0.5951834197790125
1695,-0.5277741638183594,-0.620121044921875,2.488419907728864,1.8676899765173494,0.39383359395139855,-0.09234688110351563,-0.6207299312115147
1208,-0.20156609802246095,0.06449814453125,2.603598188971003,2.0352591011167664,0.3937994999486657,0.266064242553711,-0.5683390878542367
696,-0.10924678039550781,-0.45878330078125,2.7293051190711743,2.2081716021315474,0.39375592156123684,-0.34953652038574223,-0.521133516939627
2077,0.05229600830078125,0.0286642822265625,2.4951219500212263,1.8681334332824386,0.3936730585995519,-0.02363172607421875,-0.6269885167387876
346,0.3622249206542969,0.26428544921875,2.5549187660587647,1.9351949851391048,0.3936497047024329,-0.09793947143554688,-0.6197237809196599
1660,0.39966416625976564,0.34198076171875,2.6320460518037265,2.0073598625711964,0.39356021017730297,-0.057683404541015615,-0.6246861892325302
2034,0.3746966796875,0.2539363037109375,2.458781035426221,1.8434537790670027,0.3932107008245641,-0.12076037597656247,-0.6153272563592185
1183,0.19920469970703125,0.31402734375,2.594916537094746,1.9785172905008552,0.39313227078653445,0.11482264404296877,-0.6163992465938908
2003,-0.25004138793945313,-0.1500367431640625,2.5413866645164087,1.9224129528935008,0.39312938465689085,0.10000464477539062,-0.6189737116229079
1903,-0.36275155029296874,-0.18627998046875,2.4942578538753515,1.892686942541296,0.39302977631951014,0.17647156982421874,-0.6015709113340555
1382,1.1012598205566406,0.847938427734375,2.5030568059199996,1.9296153731009662,0.39300680493495854,-0.2533213928222656,-0.5734414328190334
459,0.1058260986328125,0.10957484741210938,2.6498110324255557,2.022925372099094,0.3929996842403541,0.0037487487792968732,-0.6268856603264616
2191,-0.9469988784790039,-1.2303195678710936,2.59299099262685,2.034054738779771,0.39268034890221537,-0.28332068939208976,-0.558936253847079
1509,-0.3839465423583984,-0.232698193359375,2.522899266586963,1.9149698536386868,0.3924542342025661,0.15124834899902342,-0.6079294129482762
11,-0.08205520629882812,0.1189971435546875,2.5822020491951077,1.989056286408951,0.3922439432927921,0.2010523498535156,-0.5931457627861567
453,0.846113427734375,0.5943962890625,2.8008043536297107,2.227355284784183,0.3922053524609586,-0.25171713867187506,-0.5734490688455276
1863,-0.35775704345703124,-0.029583837890625,2.608164555208686,2.0748746265319777,0.3920958008797394,0.3281732055664062,-0.5332899286767083
1541,0.5855495239257813,0.29855439453125,2.5094445913247885,1.953008307605804,0.39198754213517795,-0.2869951293945313,-0.5564362837189845
1391,0.19470797119140626,0.447968310546875,2.51540748954427,1.94283510227756,0.39197993815074667,0.25326033935546877,-0.5725723872667101
1879,0.03706725463867187,-0.2367799072265625,2.723749893446066,2.160883123118442,0.3918112692006941,-0.2738471618652344,-0.562866770327624
268,0.3126783630371094,0.37372518310546876,2.710770494739665,2.0878972236475217,0.3916978260814852,0.061046820068359375,-0.6228732710921432
1962,0.36853598022460937,-0.046145556640625,3.1576321289440528,2.6890941387783487,0.3914886252454301,-0.41468153686523435,-0.4685379901657041
691,-0.1763043212890625,-0.0272457763671875,2.444912919313083,1.837289309229287,0.3914249013454915,0.149058544921875,-0.607623610083796
1732,-0.6645292785644531,-0.28090264892578126,2.4423248479341932,1.948112386663765,0.39141534784290116,0.38362662963867183,-0.49421246127042817
2267,0.6715765747070312,0.562242431640625,2.5192483267835177,1.9034450248117427,0.3911676615594065,-0.10933414306640621,-0.615803301971775
1735,-0.35220526123046875,-0.17247319641113282,2.58466123332139,1.985821980456572,0.39091206589591526,0.17973206481933593,-0.5988392528648179
2004,-0.9794075317382812,-1.07604072265625,3.3616757229227483,2.744109090410355,0.3907265191796859,-0.09663319091796885,-0.6175666325123932
148,0.06824313354492187,0.03801640625,2.552257520822447,1.927953654221549,0.39066897289579344,-0.030226727294921867,-0.624303866600898
190,-0.21449642944335937,-0.024390380859375,2.4229441512258885,1.8275540028855095,0.3906297384489947,0.19010604858398436,-0.595390148340379
2165,-0.2916730834960938,-0.0038517822265625,2.3939372620911588,1.83971407325404,0.39000444450927085,0.28782130126953126,-0.5542231888371187
1457,-0.2414004638671875,-0.350482470703125,2.694385894625928,2.0795485370675073,0.3899238604647768,-0.1090820068359375,-0.6148373575584207
937,-0.6433672058105468,-0.535338525390625,2.457532866360163,1.8427854771286096,0.38958454836028084,0.10802868041992186,-0.6147473892315536
1630,-0.21320552978515625,-0.138579931640625,2.5687940898753654,1.9492044527950998,0.3894602982756843,0.07462559814453126,-0.6195896370802656
2246,-0.8913615997314454,-0.7287097412109375,2.521716976184175,1.9193225045187354,0.38933472657325924,0.1626518585205079,-0.6023944716654395
1231,-0.5143255676269531,-0.3970951904296875,2.550701409686625,1.937925734966363,0.38923698886668573,0.11723037719726564,-0.6127756747202622
2065,-0.13268958740234374,-0.198415576171875,2.5731321667353977,1.952726934056957,0.3892225583345226,-0.06572598876953126,-0.6204052326784406
2021,-0.3359150207519531,-0.03453837890625,3.218739049250158,2.67262783938264,0.38906533379315733,0.3013766418457031,-0.5461112098675178
138,0.41986707763671877,0.1332391387939453,2.549570489680663,1.9956673590706797,0.3889642534247967,-0.2866279388427735,-0.5539031306099831
1533,0.45449833374023435,0.4367948760986328,2.599505886836678,1.9761599722480487,0.3888735416468027,-0.017703457641601528,-0.6233459145886293
1939,-0.49585695190429685,-0.418356640625,2.668911825620087,2.0502173452373826,0.38878915830441246,0.07750031127929685,-0.6186944803827044
92,0.38265921630859373,0.26334794921875,2.6532995522031038,2.041293477642521,0.3887866137536375,-0.11931126708984374,-0.6120060745605826
911,-0.47691806793212893,-0.38514993896484373,2.6193536911362476,2.0028024003254576,0.38855688369460756,0.0917681289672852,-0.61655129081079
775,0.2622721496582031,0.16546485290527344,2.656844557806367,2.041066905695603,0.38855376954365495,-0.09680729675292968,-0.6157776521107641
1833,-1.1830398315429687,-1.00260380859375,2.7228935210041,2.126252842588235,0.38853725751827417,0.18043602294921857,-0.5966406784158647
2243,0.12831302490234375,0.11470804443359375,2.555925082154845,1.9328404463558806,0.3884195588622831,-0.01360498046875,-0.6230846357989643
1798,0.21056627807617187,-0.00999794921875,2.500370127123738,1.917477232615936,0.38841270482988954,-0.22056422729492187,-0.582892894507802
1755,0.34434810943603517,0.41363787841796873,2.5725035615520095,1.9531528415917192,0.38839638640089974,0.06928976898193356,-0.6193507199602903
374,-0.5795423828125,-0.44154903564453124,2.5315429455194045,1.9238716832357547,0.3883065268680238,0.1379933471679688,-0.6076712622836498
1543,-0.4049651062011719,-0.25368623046875,2.521062124351349,1.9167253004686298,0.38810829494351823,0.15127887573242188,-0.6043368238827191
1585,0.20096803588867188,0.229875732421875,2.3422523159994113,1.719971009746864,0.3880696790302325,0.02890769653320313,-0.6222813062525474
1860,0.7041631172180176,0.54737529296875,2.55015603972112,1.94734630622778,0.3879619966271308,-0.15678782424926763,-0.60280973349334
1983,-0.6389616271972657,-0.41309111328125,2.662968027815113,2.0826094289909105,0.38783359228587677,0.2258705139160157,-0.5803585988242026
82,-0.5930689208984375,-0.288549365234375,2.5289674502053727,1.9857950352703035,0.38776843212823303,0.3045195556640625,-0.5431724149350692
247,-0.04621626586914063,-0.3002378662109375,2.5896075466533466,2.0213729698503347,0.3874175077147056,-0.2540216003417969,-0.5682345768030119
1437,0.44705103759765624,0.35828392333984377,2.393416886855575,1.7774014946319199,0.3873545640301232,-0.08876711425781247,-0.6160153922236551
1087,-0.34768646240234374,-0.3761294921875,2.7119917968132525,2.0902935578183146,0.38731770631276624,-0.028443029785156282,-0.6216982389949379
1433,0.0996263671875,0.0617165283203125,2.650863860209964,2.0296792529789096,0.38730747214373534,-0.0379098388671875,-0.6211846072310543
1167,-0.36940540771484376,-0.058658837890625,2.7472711858051904,2.2082542870288404,0.38710264782399195,0.3107465698242188,-0.53901689877635
267,-0.22497957153320314,-0.22303324279785156,2.505990686321344,1.883921860179449,0.38697341265310115,0.0019463287353515824,-0.622068826141895
180,0.6592736526489258,0.5471680419921875,2.5949756672108695,1.9831139739115053,0.3869423996678853,-0.1121056106567383,-0.6118616932993641
1476,-0.5150642181396484,-0.30484853515625,2.4007449159304786,1.8153405603542123,0.38688889289984024,0.21021568298339843,-0.5854043555762662
2072,-0.03376299438476563,0.0163691162109375,2.4922811988087554,1.872501391192675,0.3866402384414056,0.050132110595703126,-0.6197798076160805
1733,0.2757234497070313,0.111063427734375,2.4682455257559957,1.868687242502085,0.38658305785441216,-0.16466002197265628,-0.5995582832539106
559,-0.7075732055664062,-0.43944296875,2.5322002567228723,1.9712855379247394,0.3865191456596106,0.26813023681640624,-0.5609147187981329
192,0.7327673522949218,0.455005549621582,2.639720703861491,2.083520592477482,0.38651018292792755,-0.27776180267333983,-0.5562001113840092
1358,-0.24437763061523438,0.05324702758789063,2.872341370013353,2.326563859347656,0.386453528318972,0.297624658203125,-0.545777510665697
1418,0.7149329345703125,0.4913969360351563,2.5359444235609816,1.9559691629489782,0.38633964556307065,-0.2235359985351562,-0.5799752606120034
1124,-1.0119560791015625,-0.70138232421875,3.231177761289344,2.692825032264628,0.3862797180703689,0.31057375488281247,-0.5383527290247163
373,0.26176964721679685,0.354276318359375,2.5886627615127544,1.9741032637558251,0.3862408604891303,0.09250667114257816,-0.6145594977569293
1274,-0.040825930786132815,-0.2658996337890625,2.4881841319730964,1.909106632783456,0.38598892185117895,-0.2250737030029297,-0.5790774991896404
1938,0.25301437377929686,0.322032568359375,2.625521589217607,2.0081587396859812,0.3859003991649025,0.06901819458007813,-0.6173628495316259
1766,-0.35577102661132814,-0.271679541015625,2.6930765914224457,2.077704959704334,0.3857536230731037,0.08409148559570312,-0.6153716317181117
2023,-0.9645764465332032,-0.762323291015625,2.651387753987627,2.064207261351218,0.38568726984955365,0.20225315551757816,-0.587180492636409
17,0.6066416976928711,0.4371394287109375,2.4412526113969886,1.8438916850424518,0.3855710955251741,-0.1695022689819336,-0.5973609263545367
517,0.18173551330566406,0.070828369140625,2.580451151522428,1.9694951383560082,0.38556764465105126,-0.11090714416503906,-0.6109560131664198
1638,-0.6120710815429687,-0.5436541625976562,2.551090554633417,1.9340600229133416,0.3854075518727283,0.06841691894531254,-0.6170305317200753
250,-0.5671933120727539,-0.47871806640625,2.660960753162883,2.0464911521225235,0.38540075969844667,0.08847524566650394,-0.6144696010403594
1360,0.6533082550048828,0.3860348876953125,2.4134093589923804,1.8532333629574669,0.3852321994067039,-0.26727336730957024,-0.5601759960349135
514,-0.03300708312988281,-0.334332421875,2.550436720620111,2.007836322272979,0.38521215205632586,-0.3013253387451172,-0.5426003983471319
2096,0.5658808410644531,0.43079541015625,2.5316339757907116,1.9260650160041215,0.3849618387006677,-0.13508543090820313,-0.6055689597865901
133,0.09289977569580078,-0.17239149169921875,2.441388402704257,1.880542296584307,0.3849278113059659,-0.2652912673950195,-0.5608461061199499
166,-0.25740185546875,-0.09043525390625,2.6032949593447356,2.0058634600907257,0.38480224233822474,0.16696660156249998,-0.59743149925401
2026,0.35425066528320315,0.2953155517578125,2.6546627656829265,2.037179448208231,0.3847589949658062,-0.05893511352539066,-0.6174833174746954
399,0.15100556640625,-0.046555224609375,2.63067361137313,2.0427178726411497,0.38472221685458835,-0.19756079101562501,-0.5879557387319805
740,0.1566702697753906,0.19874517822265625,2.4464089275813454,1.8276975521653476,0.3845740639900016,0.042074908447265635,-0.6187113754159979
2230,-0.54131474609375,-0.3932025390625,2.6360424799145985,2.03390659556288,0.3845048490956941,0.14811220703124994,-0.6021358843517186
2169,-0.10154919738769531,0.025816650390625,2.1517047207073046,1.5448695406835187,0.38447099489479086,0.12736584777832033,-0.6068351800237859
1674,0.12740991821289063,0.1001976318359375,2.6101518284247596,1.99072216132937,0.38443362100776646,-0.027212286376953138,-0.6194296670953896
384,-0.3586896638631821,-0.1911464599609375,2.534192562608573,1.937280655274915,0.3843745502905345,0.1675432039022446,-0.596911907333658
2273,0.118854931640625,0.3272951171875,2.5396956001887108,1.9559020677518175,0.3842621994659616,0.208440185546875,-0.5837935324368932
697,0.2334274169921875,-0.07049993896484374,2.4144576963778572,1.8742504445188797,0.38419571266006075,-0.30392735595703124,-0.5402072518589776
1030,0.6313389617919922,0.2580484130859375,2.6602799977212004,2.165479328014408,0.38417353649555763,-0.3732905487060547,-0.4948006697067924
1008,-0.2266594482421875,-0.1872720703125,2.6215373187866935,2.0031570535614267,0.38394551796024734,0.039387377929687495,-0.6183802652252668
875,-0.6746795471191406,-0.475199462890625,2.655657337727339,2.0691480683217236,0.38378542710252456,0.1994800842285156,-0.5865092694056155
819,0.3034134460449219,0.1272512939453125,2.508470313480948,1.9145772338725005,0.3837420938391715,-0.17616215209960936,-0.5938930796084474
2001,0.14214827880859374,-0.06446796875,3.6036569965654306,3.019709838160659,0.38368455756420167,-0.20661624755859373,-0.5839471584047717
1291,-0.35034154663085937,-0.54412666015625,2.458207675439372,1.8699179358798148,0.3836374878950999,-0.19378511352539063,-0.588289739559557
1089,0.3960977081298828,0.304968212890625,2.4720595432191654,1.8594484547532835,0.3835969306139146,-0.09112949523925784,-0.612611088465882
100,0.14310906982421875,-0.13254527587890624,2.601454179933753,2.0470774033888053,0.383318928677385,-0.27565434570312497,-0.5543767765449479
2029,-0.265457421875,-0.044132568359375,2.651571482703914,2.073785242969292,0.382821629610387,0.22132485351562498,-0.5777862397346221
882,-0.3039554702758789,-0.151540087890625,2.612547179840148,2.0130485046177116,0.38262911038109926,0.15241538238525387,-0.5994986752224363
2018,-0.4282084716796875,-0.3281048583984375,2.549365067386944,1.9390673133641925,0.38248408195717687,0.10010361328125,-0.6102977540227514
1297,0.045529107666015624,0.2038013671875,2.5099519783999455,1.91210203787566,0.382474659518928,0.15827225952148438,-0.5978499405242856
795,0.13266278686523436,0.43535120849609377,2.4717016270721324,1.932464620825357,0.3823968294953657,0.3026884216308594,-0.5392370062467753
104,-0.17896595153808595,-0.243815283203125,2.597679959225355,1.9827273692226304,0.38237212376846136,-0.06484933166503906,-0.6149525900027246
1440,0.35567247314453126,0.5491265380859375,2.624861385316056,2.0376822688391036,0.3822037900690083,0.1934540649414062,-0.5871791164769524
1614,-0.389414306640625,-0.3419986328125,2.516843770925155,1.900483247485777,0.3821485409790393,0.047415673828125005,-0.6163605234393781
556,-0.3968091796875,-0.4185084716796875,2.593835342897448,1.976186996643486,0.3819603389032165,-0.021699291992187508,-0.6176483462539621
1049,-0.5122318511962891,-0.40304990234375,2.5428595623785606,1.9347089156452546,0.38176790707737684,0.10918194885253912,-0.608150646733306
1161,-0.14088495178222657,0.0793304443359375,2.546105843249831,1.9688542331334813,0.38171424206939825,0.22021539611816407,-0.5772516101163498
857,-0.7543625762939453,-0.55345068359375,2.622312294100459,2.0381287476594507,0.3816360045607685,0.20091189270019527,-0.5841835464410083
555,-0.23048314819335938,0.13754345703125,3.1047714764268735,2.6087349204818446,0.3814958469869562,0.3680266052246094,-0.4960365559450288
270,-0.008725687408447265,-0.10530400390625,2.6462661179609355,2.0363191248271275,0.3813627056505233,-0.09657831649780274,-0.609946993133808
2045,0.25365478668212893,0.39559697265625,2.550230739043098,1.9492203925579417,0.3813610207413194,0.14194218597412106,-0.6010103464851562
864,-0.44694253540039064,-0.15030791015625,2.557668739821104,2.0162164050555664,0.3811627317167835,0.29663462524414064,-0.5414523347655376
938,-0.4579909423828125,-0.456417138671875,3.2978841745220913,2.680523478954797,0.38113670528945376,0.0015738037109375158,-0.6173606955672941
1959,-0.030761517333984374,-0.033079931640625,3.414329674450739,2.797233431328703,0.38081314832022867,-0.002318414306640624,-0.6170962431220364
25,0.2865398590087891,0.2782279052734375,2.6139045935507466,1.9969035909877046,0.3807593257386975,-0.008311953735351596,-0.6170010025630419
469,-0.07757086486816406,-0.222088818359375,2.4549569560180498,1.855118314211621,0.38069183508546894,-0.14451795349121094,-0.5998386418064288
201,-0.466167724609375,-0.4301439453125,2.533210617536074,1.9173976696658692,0.38052329943942126,0.036023779296875,-0.6158129478702046
1123,-0.5034990997314454,-0.187425390625,2.595814745046295,2.066256608384289,0.38033440969324206,0.3160737091064454,-0.5295581366620064
631,-0.22132677612304688,-0.23488965454101562,2.3863358892934325,1.7697928288224092,0.38030929708595657,-0.013562878417968743,-0.6165430604710234
612,0.9174686553955078,0.971894140625,2.693873487801911,2.0796600360563553,0.38022029774765553,0.0544254852294922,-0.6142134517455555
1270,0.7699473251342773,0.6481678466796875,2.6007788714224844,1.9963208475642615,0.3801997439792599,-0.1217794784545898,-0.6044580238582229
793,-0.458717138671875,-0.235872314453125,2.4229637477962482,1.8481915511672842,0.38002289369877007,0.22284482421875002,-0.5747721966289641
500,0.03218102722167969,0.1972435302734375,2.4464419153580805,1.8527496170361193,0.3797161750005242,0.1650625030517578,-0.5936922983219612
99,-0.5394630676269532,-0.228648388671875,2.495034266479563,1.9631290327581685,0.37952894231415946,0.3108146789550782,-0.5319052337213943
893,-0.4227971435546875,-0.55144912109375,2.585763881630271,1.9833169199701781,0.3794936729381889,-0.1286519775390625,-0.6024469616600929
407,0.4600873779296875,0.3079367919921875,2.5511900663876994,1.9544386858464466,0.3792620109790157,-0.15215058593750003,-0.5967513805412528
1778,-0.4097171630859375,-0.1951542236328125,2.534546529801887,1.9577189171978604,0.37876734964922637,0.21456293945312496,-0.5768276126040266
2202,-0.031271807861328126,0.1144772705078125,2.6005868389173425,2.0027776482287947,0.3786186223171505,0.14574907836914064,-0.5978091906885479
2010,0.490594775390625,0.389834423828125,2.5446765989408737,1.937847161004746,0.3783946151928752,-0.10076035156250002,-0.6068294379361276
157,0.291961865234375,0.108631787109375,2.6123479688315197,2.0252042063199855,0.3783477154015194,-0.18333007812500002,-0.5871437625115341
1472,0.5697588928222657,0.538140087890625,2.455037969257081,1.8408740700495914,0.3781970439150528,-0.03161880493164071,-0.6141638992074898
2055,0.5474926391601562,0.5477106201171875,2.616182343312056,2.001304875653245,0.3780743477502094,0.00021798095703129405,-0.6148774676588107
706,-0.1436692138671875,0.0411359375,2.682361720383965,2.0959758726302287,0.3780013064177173,0.1848051513671875,-0.5863858477537365
1056,-0.03281971130371094,0.147278173828125,2.525122060510526,1.93731369331818,0.3779539247702918,0.18009788513183594,-0.587808367192346
75,-0.5887101379394531,-0.309258251953125,2.571312118899036,2.0237823366023515,0.37788221908317066,0.27945188598632814,-0.5475297822966847
1454,0.6659819030761719,0.6250771362304688,2.4422698143101695,1.8290853661618036,0.3776683674017174,-0.0409047668457031,-0.6131844481483659
932,-0.03517723999023437,0.140163134765625,3.1314957294665073,2.5426021764826703,0.3775398637654525,0.17534037475585937,-0.588893552983837
1584,0.1663213623046875,0.23641949462890624,2.7032526769398557,2.092880799971824,0.3774675763488218,0.07009813232421874,-0.6103718769680317
1516,-0.08016037902832031,0.0139166259765625,2.684201701547639,2.0771573848328124,0.37735328532645934,0.09407700500488281,-0.6070443167148265
1878,-0.4550244873046875,-0.3633677490234375,2.465518894124806,1.8581104355601452,0.37734599320825485,0.09165673828124998,-0.6074084585646609
1277,-0.14006181640625,0.03494080810546875,2.4844927273881794,1.8957950130327461,0.3771909174733009,0.17500262451171877,-0.5886977143554333
705,0.18406825256347656,0.030004248046875,2.666373392617199,2.071946591912112,0.37707893888417665,-0.15406400451660157,-0.594426800705087
324,-0.33015712890625,-0.39493427734375,2.5160346535593483,1.9054088009417678,0.3770600108446411,-0.06477714843749999,-0.6106258526175805
191,-0.7432599304199219,-0.44435219078063964,2.8372360220696904,2.301167524963115,0.3767152704063672,0.29890773963928224,-0.5360684971065752
2076,-0.8963878143310546,-0.620676708984375,3.0834210681422918,2.5351566937609684,0.37661043782723175,0.27571110534667964,-0.5482643743813234
663,0.8248838577270508,0.31967685546875,3.742207817126533,3.3938977018821457,0.3765540515123772,-0.5052070022583007,-0.3483101152443875
680,-0.5919779113769531,-0.401049609375,2.661837144345197,2.0786746560570952,0.37653210425171935,0.1909283020019531,-0.5831624882881017
1924,0.9543227996826172,0.7207609252929688,3.4659945981309037,2.8988007610884052,0.37625999794739823,-0.23356187438964848,-0.5671938370424985
2265,-0.18754486083984376,-0.302502734375,2.573854499916622,1.9713484528607095,0.3762288494266667,-0.11495787353515627,-0.6025060470559127
637,-0.34527041320800783,-0.335418115234375,2.618437781048448,2.0051609116683324,0.3762055862920363,0.009852297973632851,-0.6132768693801154
2278,0.39080286865234376,0.205885546875,2.467982004122089,1.8831907644355304,0.3761752099074478,-0.18491732177734377,-0.5847912396865587
2140,0.456080810546875,0.26489853515625,2.4331652916143995,1.8505553512615012,0.3759850050215446,-0.191182275390625,-0.5826099403528984
322,-0.24773648376464844,-0.3092543212890625,2.7310411990216994,2.1210010805683113,0.37593339045630403,-0.06151783752441406,-0.6100401184533881
1830,0.5820573814392089,0.261411962890625,3.699757166458086,3.177258402579818,0.37581844269051445,-0.3206454185485839,-0.5224987638782679
1028,0.2533870788574219,0.19605087890625,2.662206867680255,2.0518676179288375,0.37580143961196394,-0.057336199951171896,-0.6103392497514175
1929,0.20229561157226564,0.0961937255859375,2.5084762213961076,1.9048085663900265,0.3756722479103967,-0.10610188598632814,-0.6036676550060811
1920,-0.029416497802734375,0.02839423828125,2.6728718065998374,2.0628607130189973,0.3754556154982645,0.057810736083984376,-0.61001109358084
1083,0.07939177856445312,-0.31218726806640623,2.4114074725009775,1.9402060281525018,0.3753649509164224,-0.39157904663085935,-0.4712014443484758
377,0.4049715148925781,0.378809765625,2.783060510638185,2.171039666212461,0.37525395113631566,-0.026161749267578083,-0.6120208444257238
215,-0.2708961303710937,-0.177198046875,2.6700827528375637,2.06477228277944,0.3751800960128277,0.09369808349609374,-0.6053104700581238
